rot_crop,RCI,n,RCI_unique,RCI_match
Soybeans-Corn-Dbl Crop WinWht/Soybeans-Developed/Open Space-Soybeans-Corn,4.24,1,4.24,TRUE
Soybeans-Corn-Dbl Crop WinWht/Soybeans-Dry Beans-Dbl Crop WinWht/Soybeans-Corn,3.74,1,4,FALSE
Soybeans-Corn-Dbl Crop WinWht/Soybeans-Fallow/Idle Cropland-Corn-Corn,3.46,2,4,FALSE
Soybeans-Corn-Dbl Crop WinWht/Soybeans-Fallow/Idle Cropland-Dbl Crop WinWht/Soybeans-Corn,2.45,1,4,FALSE
Soybeans-Corn-Dbl Crop WinWht/Soybeans-Fallow/Idle Cropland-Dbl Crop WinWht/Soybeans-Corn,2.74,4,4,FALSE
Soybeans-Corn-Dbl Crop WinWht/Soybeans-Fallow/Idle Cropland-Dbl Crop WinWht/Soybeans-Corn,3.74,16,4,FALSE
Soybeans-Corn-Dbl Crop WinWht/Soybeans-Fallow/Idle Cropland-Dbl Crop WinWht/Soybeans-Corn,4,2,4,TRUE
Soybeans-Corn-Dbl Crop WinWht/Soybeans-Fallow/Idle Cropland-Dbl Crop WinWht/Soybeans-Corn,4.47,4,4,FALSE
Soybeans-Corn-Dbl Crop WinWht/Soybeans-Fallow/Idle Cropland-Soybeans-Corn,3.46,5,4.24,FALSE
Soybeans-Corn-Dbl Crop WinWht/Soybeans-Fallow/Idle Cropland-Soybeans-Corn,4,10,4.24,FALSE
Soybeans-Corn-Dbl Crop WinWht/Soybeans-Fallow/Idle Cropland-Soybeans-Corn,4.74,1,4.24,FALSE
Soybeans-Corn-Dbl Crop WinWht/Soybeans-Fallow/Idle Cropland-Winter Wheat-Corn,2.45,1,4.74,FALSE
Soybeans-Corn-Dbl Crop WinWht/Soybeans-Grassland/Pasture-Corn-Corn,1.41,1,4,FALSE
Soybeans-Corn-Dbl Crop WinWht/Soybeans-Grassland/Pasture-Corn-Corn,3.46,1,4,FALSE
Soybeans-Corn-Dbl Crop WinWht/Soybeans-Grassland/Pasture-Corn-Corn,4,2,4,TRUE
Soybeans-Corn-Dbl Crop WinWht/Soybeans-Grassland/Pasture-Dbl Crop WinWht/Soybeans-Corn,0,1,4,FALSE
Soybeans-Corn-Dbl Crop WinWht/Soybeans-Grassland/Pasture-Dbl Crop WinWht/Soybeans-Corn,1.41,2,4,FALSE
Soybeans-Corn-Dbl Crop WinWht/Soybeans-Grassland/Pasture-Dbl Crop WinWht/Soybeans-Corn,2.45,6,4,FALSE
Soybeans-Corn-Dbl Crop WinWht/Soybeans-Grassland/Pasture-Dbl Crop WinWht/Soybeans-Corn,3.74,11,4,FALSE
Soybeans-Corn-Dbl Crop WinWht/Soybeans-Grassland/Pasture-Dbl Crop WinWht/Soybeans-Corn,4,4,4,TRUE
Soybeans-Corn-Dbl Crop WinWht/Soybeans-Grassland/Pasture-Grassland/Pasture-Corn,4,2,4.24,FALSE
Soybeans-Corn-Dbl Crop WinWht/Soybeans-Grassland/Pasture-Grassland/Pasture-Corn,4.24,2,4.24,TRUE
Soybeans-Corn-Dbl Crop WinWht/Soybeans-Grassland/Pasture-Grassland/Pasture-Corn,4.74,1,4.24,FALSE
Soybeans-Corn-Dbl Crop WinWht/Soybeans-Grassland/Pasture-Soybeans-Corn,0,2,4.24,FALSE
Soybeans-Corn-Dbl Crop WinWht/Soybeans-Grassland/Pasture-Soybeans-Corn,1.41,2,4.24,FALSE
Soybeans-Corn-Dbl Crop WinWht/Soybeans-Grassland/Pasture-Soybeans-Corn,2.45,5,4.24,FALSE
Soybeans-Corn-Dbl Crop WinWht/Soybeans-Grassland/Pasture-Soybeans-Corn,3.46,2,4.24,FALSE
Soybeans-Corn-Dbl Crop WinWht/Soybeans-Grassland/Pasture-Soybeans-Corn,4,9,4.24,FALSE
Soybeans-Corn-Dbl Crop WinWht/Soybeans-Grassland/Pasture-Soybeans-Corn,4.24,2,4.24,TRUE
Soybeans-Corn-Dbl Crop WinWht/Soybeans-Grassland/Pasture-Soybeans-Corn,4.74,1,4.24,FALSE
Soybeans-Corn-Dbl Crop WinWht/Soybeans-Open Water-Corn-Corn,4.74,1,4,FALSE
Soybeans-Corn-Dbl Crop WinWht/Soybeans-Other Hay/Non Alfalfa-Soybeans-Corn,4,2,4.24,FALSE
Soybeans-Corn-Dbl Crop WinWht/Soybeans-Other Small Grains-Dbl Crop WinWht/Soybeans-Corn,0,1,4,FALSE
Soybeans-Corn-Dbl Crop WinWht/Soybeans-Pumpkins-Corn-Corn,3.46,1,4,FALSE
Soybeans-Corn-Dbl Crop WinWht/Soybeans-Sorghum-Soybeans-Corn,2.45,4,4.24,FALSE
Soybeans-Corn-Dbl Crop WinWht/Soybeans-Sorghum-Soybeans-Corn,4,2,4.24,FALSE
Soybeans-Corn-Dbl Crop WinWht/Soybeans-Soybeans-Corn-Corn,1.41,3,3.46,FALSE
Soybeans-Corn-Dbl Crop WinWht/Soybeans-Soybeans-Corn-Corn,2.45,5,3.46,FALSE
Soybeans-Corn-Dbl Crop WinWht/Soybeans-Soybeans-Corn-Corn,3.46,59,3.46,TRUE
Soybeans-Corn-Dbl Crop WinWht/Soybeans-Soybeans-Corn-Corn,3.67,5,3.46,FALSE
Soybeans-Corn-Dbl Crop WinWht/Soybeans-Soybeans-Corn-Corn,4.24,4,3.46,FALSE
Soybeans-Corn-Dbl Crop WinWht/Soybeans-Soybeans-Dbl Crop WinWht/Soybeans-Corn,0,1,3.46,FALSE
Soybeans-Corn-Dbl Crop WinWht/Soybeans-Soybeans-Dbl Crop WinWht/Soybeans-Corn,1.41,2,3.46,FALSE
Soybeans-Corn-Dbl Crop WinWht/Soybeans-Soybeans-Dbl Crop WinWht/Soybeans-Corn,2.45,5,3.46,FALSE
Soybeans-Corn-Dbl Crop WinWht/Soybeans-Soybeans-Dbl Crop WinWht/Soybeans-Corn,2.74,7,3.46,FALSE
Soybeans-Corn-Dbl Crop WinWht/Soybeans-Soybeans-Dbl Crop WinWht/Soybeans-Corn,3,1,3.46,FALSE
Soybeans-Corn-Dbl Crop WinWht/Soybeans-Soybeans-Dbl Crop WinWht/Soybeans-Corn,3.24,195,3.46,FALSE
Soybeans-Corn-Dbl Crop WinWht/Soybeans-Soybeans-Dbl Crop WinWht/Soybeans-Corn,3.46,29,3.46,TRUE
Soybeans-Corn-Dbl Crop WinWht/Soybeans-Soybeans-Dbl Crop WinWht/Soybeans-Corn,3.74,2,3.46,FALSE
Soybeans-Corn-Dbl Crop WinWht/Soybeans-Soybeans-Dbl Crop WinWht/Soybeans-Corn,4,12,3.46,FALSE
Soybeans-Corn-Dbl Crop WinWht/Soybeans-Soybeans-Fallow/Idle Cropland-Corn,2.45,1,4.24,FALSE
Soybeans-Corn-Dbl Crop WinWht/Soybeans-Soybeans-Fallow/Idle Cropland-Corn,4,2,4.24,FALSE
Soybeans-Corn-Dbl Crop WinWht/Soybeans-Soybeans-Grassland/Pasture-Corn,4,3,4.24,FALSE
Soybeans-Corn-Dbl Crop WinWht/Soybeans-Soybeans-Grassland/Pasture-Corn,4.24,1,4.24,TRUE
Soybeans-Corn-Dbl Crop WinWht/Soybeans-Soybeans-Soybeans-Corn,1.41,2,3.46,FALSE
Soybeans-Corn-Dbl Crop WinWht/Soybeans-Soybeans-Soybeans-Corn,1.73,14,3.46,FALSE
Soybeans-Corn-Dbl Crop WinWht/Soybeans-Soybeans-Soybeans-Corn,2.74,32,3.46,FALSE
Soybeans-Corn-Dbl Crop WinWht/Soybeans-Soybeans-Soybeans-Corn,3.24,196,3.46,FALSE
Soybeans-Corn-Dbl Crop WinWht/Soybeans-Soybeans-Soybeans-Corn,3.46,12,3.46,TRUE
Soybeans-Corn-Dbl Crop WinWht/Soybeans-Soybeans-Soybeans-Corn,3.74,3,3.46,FALSE
Soybeans-Corn-Dbl Crop WinWht/Soybeans-Soybeans-Soybeans-Corn,4,13,3.46,FALSE
Soybeans-Corn-Dbl Crop WinWht/Soybeans-Soybeans-Winter Wheat-Corn,4,4,4.24,FALSE
Soybeans-Corn-Dbl Crop WinWht/Soybeans-Sweet Corn-Dbl Crop WinWht/Soybeans-Corn,3.74,2,4,FALSE
Soybeans-Corn-Deciduous Forest-Alfalfa-Alfalfa-Corn,4,1,4.24,FALSE
Soybeans-Corn-Deciduous Forest-Alfalfa-Corn-Corn,4,1,4,TRUE
Soybeans-Corn-Deciduous Forest-Corn-Corn-Corn,1.73,33,2.74,FALSE
Soybeans-Corn-Deciduous Forest-Corn-Corn-Corn,2.24,2,2.74,FALSE
Soybeans-Corn-Deciduous Forest-Corn-Corn-Corn,2.74,2,2.74,TRUE
Soybeans-Corn-Deciduous Forest-Corn-Corn-Corn,3,31,2.74,FALSE
Soybeans-Corn-Deciduous Forest-Corn-Corn-Corn,3.24,1,2.74,FALSE
Soybeans-Corn-Deciduous Forest-Corn-Corn-Corn,3.74,5,2.74,FALSE
Soybeans-Corn-Deciduous Forest-Corn-Corn-Corn,4,2,2.74,FALSE
Soybeans-Corn-Deciduous Forest-Corn-Dbl Crop WinWht/Soybeans-Corn,2.45,3,3.74,FALSE
Soybeans-Corn-Deciduous Forest-Corn-Dbl Crop WinWht/Soybeans-Corn,3.74,4,3.74,TRUE
Soybeans-Corn-Deciduous Forest-Corn-Dbl Crop WinWht/Soybeans-Corn,4.47,1,3.74,FALSE
Soybeans-Corn-Deciduous Forest-Corn-Deciduous Forest-Corn,2.45,39,3,FALSE
Soybeans-Corn-Deciduous Forest-Corn-Deciduous Forest-Corn,2.74,1,3,FALSE
Soybeans-Corn-Deciduous Forest-Corn-Deciduous Forest-Corn,3,86,3,TRUE
Soybeans-Corn-Deciduous Forest-Corn-Deciduous Forest-Corn,3.24,9,3,FALSE
Soybeans-Corn-Deciduous Forest-Corn-Deciduous Forest-Corn,3.74,13,3,FALSE
Soybeans-Corn-Deciduous Forest-Corn-Deciduous Forest-Corn,4.47,3,3,FALSE
Soybeans-Corn-Deciduous Forest-Corn-Fallow/Idle Cropland-Corn,3.74,5,3.74,TRUE
Soybeans-Corn-Deciduous Forest-Corn-Grassland/Pasture-Corn,2.45,2,3.74,FALSE
Soybeans-Corn-Deciduous Forest-Corn-Grassland/Pasture-Corn,3.74,2,3.74,TRUE
Soybeans-Corn-Deciduous Forest-Corn-Soybeans-Corn,2.24,25,3.24,FALSE
Soybeans-Corn-Deciduous Forest-Corn-Soybeans-Corn,2.45,304,3.24,FALSE
Soybeans-Corn-Deciduous Forest-Corn-Soybeans-Corn,3,7,3.24,FALSE
Soybeans-Corn-Deciduous Forest-Corn-Soybeans-Corn,3.24,381,3.24,TRUE
Soybeans-Corn-Deciduous Forest-Corn-Soybeans-Corn,3.46,61,3.24,FALSE
Soybeans-Corn-Deciduous Forest-Corn-Soybeans-Corn,3.74,5,3.24,FALSE
Soybeans-Corn-Deciduous Forest-Corn-Soybeans-Corn,4,30,3.24,FALSE
Soybeans-Corn-Deciduous Forest-Corn-Soybeans-Corn,4.24,1,3.24,FALSE
Soybeans-Corn-Deciduous Forest-Corn-Soybeans-Corn,4.74,1,3.24,FALSE
Soybeans-Corn-Deciduous Forest-Dbl Crop WinWht/Soybeans-Soybeans-Corn,2.45,3,4.24,FALSE
Soybeans-Corn-Deciduous Forest-Dbl Crop WinWht/Soybeans-Soybeans-Corn,3,2,4.24,FALSE
Soybeans-Corn-Deciduous Forest-Dbl Crop WinWht/Soybeans-Soybeans-Corn,4,3,4.24,FALSE
Soybeans-Corn-Deciduous Forest-Dbl Crop WinWht/Soybeans-Soybeans-Corn,4.24,1,4.24,TRUE
Soybeans-Corn-Deciduous Forest-Deciduous Forest-Corn-Corn,2.45,7,3.24,FALSE
Soybeans-Corn-Deciduous Forest-Deciduous Forest-Corn-Corn,3.24,7,3.24,TRUE
Soybeans-Corn-Deciduous Forest-Deciduous Forest-Corn-Corn,3.46,1,3.24,FALSE
Soybeans-Corn-Deciduous Forest-Deciduous Forest-Dbl Crop WinWht/Soybeans-Corn,3.74,1,4,FALSE
Soybeans-Corn-Deciduous Forest-Deciduous Forest-Dbl Crop WinWht/Soybeans-Corn,4,1,4,TRUE
Soybeans-Corn-Deciduous Forest-Deciduous Forest-Deciduous Forest-Corn,1.73,24,3,FALSE
Soybeans-Corn-Deciduous Forest-Deciduous Forest-Deciduous Forest-Corn,2.74,25,3,FALSE
Soybeans-Corn-Deciduous Forest-Deciduous Forest-Deciduous Forest-Corn,3,13,3,TRUE
Soybeans-Corn-Deciduous Forest-Deciduous Forest-Deciduous Forest-Corn,3.46,4,3,FALSE
Soybeans-Corn-Deciduous Forest-Deciduous Forest-Deciduous Forest-Corn,3.74,3,3,FALSE
Soybeans-Corn-Deciduous Forest-Deciduous Forest-Deciduous Forest-Corn,4.47,2,3,FALSE
Soybeans-Corn-Deciduous Forest-Deciduous Forest-Soybeans-Corn,2.45,26,3.46,FALSE
Soybeans-Corn-Deciduous Forest-Deciduous Forest-Soybeans-Corn,3.24,32,3.46,FALSE
Soybeans-Corn-Deciduous Forest-Deciduous Forest-Soybeans-Corn,3.46,25,3.46,TRUE
Soybeans-Corn-Deciduous Forest-Deciduous Forest-Soybeans-Corn,3.74,1,3.46,FALSE
Soybeans-Corn-Deciduous Forest-Deciduous Forest-Soybeans-Corn,4,6,3.46,FALSE
Soybeans-Corn-Deciduous Forest-Deciduous Forest-Winter Wheat-Corn,3.74,1,4,FALSE
Soybeans-Corn-Deciduous Forest-Developed/Open Space-Developed/Open Space-Corn,1.73,2,4,FALSE
Soybeans-Corn-Deciduous Forest-Developed/Open Space-Developed/Open Space-Corn,3.74,1,4,FALSE
Soybeans-Corn-Deciduous Forest-Grassland/Pasture-Corn-Corn,2.45,2,4,FALSE
Soybeans-Corn-Deciduous Forest-Grassland/Pasture-Deciduous Forest-Corn,2.45,2,4,FALSE
Soybeans-Corn-Deciduous Forest-Grassland/Pasture-Deciduous Forest-Corn,3.74,1,4,FALSE
Soybeans-Corn-Deciduous Forest-Grassland/Pasture-Deciduous Forest-Corn,4,1,4,TRUE
Soybeans-Corn-Deciduous Forest-Grassland/Pasture-Grassland/Pasture-Corn,2,2,4.24,FALSE
Soybeans-Corn-Deciduous Forest-Grassland/Pasture-Grassland/Pasture-Corn,3.46,1,4.24,FALSE
Soybeans-Corn-Deciduous Forest-Grassland/Pasture-Grassland/Pasture-Corn,4.24,1,4.24,TRUE
Soybeans-Corn-Deciduous Forest-Grassland/Pasture-Soybeans-Corn,2.45,4,4.24,FALSE
Soybeans-Corn-Deciduous Forest-Grassland/Pasture-Soybeans-Corn,4,1,4.24,FALSE
Soybeans-Corn-Deciduous Forest-Grassland/Pasture-Soybeans-Corn,4.24,1,4.24,TRUE
Soybeans-Corn-Deciduous Forest-Soybeans-Corn-Corn,2.45,12,3.46,FALSE
Soybeans-Corn-Deciduous Forest-Soybeans-Corn-Corn,3.46,11,3.46,TRUE
Soybeans-Corn-Deciduous Forest-Soybeans-Corn-Corn,3.67,2,3.46,FALSE
Soybeans-Corn-Deciduous Forest-Soybeans-Corn-Corn,4.24,3,3.46,FALSE
Soybeans-Corn-Deciduous Forest-Soybeans-Dbl Crop WinWht/Soybeans-Corn,4,2,4.24,FALSE
Soybeans-Corn-Deciduous Forest-Soybeans-Deciduous Forest-Corn,2.45,4,3.46,FALSE
Soybeans-Corn-Deciduous Forest-Soybeans-Deciduous Forest-Corn,3.24,5,3.46,FALSE
Soybeans-Corn-Deciduous Forest-Soybeans-Deciduous Forest-Corn,3.46,1,3.46,TRUE
Soybeans-Corn-Deciduous Forest-Soybeans-Grassland/Pasture-Corn,3,1,4.24,FALSE
Soybeans-Corn-Deciduous Forest-Soybeans-Soybeans-Corn,1.73,20,3.46,FALSE
Soybeans-Corn-Deciduous Forest-Soybeans-Soybeans-Corn,2,2,3.46,FALSE
Soybeans-Corn-Deciduous Forest-Soybeans-Soybeans-Corn,3.24,12,3.46,FALSE
Soybeans-Corn-Deciduous Forest-Soybeans-Soybeans-Corn,3.46,4,3.46,TRUE
Soybeans-Corn-Deciduous Forest-Soybeans-Winter Wheat-Corn,2.45,1,4.24,FALSE
Soybeans-Corn-Deciduous Forest-Winter Wheat-Corn-Corn,2.45,2,4,FALSE
Soybeans-Corn-Deciduous Forest-Winter Wheat-Corn-Corn,4,1,4,TRUE
Soybeans-Corn-Deciduous Forest-Winter Wheat-Deciduous Forest-Corn,2.45,3,4,FALSE
Soybeans-Corn-Deciduous Forest-Winter Wheat-Grassland/Pasture-Corn,2.45,1,4.74,FALSE
Soybeans-Corn-Deciduous Forest-Winter Wheat-Grassland/Pasture-Corn,4.47,1,4.74,FALSE
Soybeans-Corn-Deciduous Forest-Winter Wheat-Soybeans-Corn,2.45,5,4.24,FALSE
Soybeans-Corn-Deciduous Forest-Winter Wheat-Soybeans-Corn,4,1,4.24,FALSE
Soybeans-Corn-Deciduous Forest-Winter Wheat-Soybeans-Corn,4.74,1,4.24,FALSE
Soybeans-Corn-Developed-Corn-Soybeans-Corn,0,4,NA,FALSE
Soybeans-Corn-Developed-Corn-Soybeans-Corn,1.41,1,NA,FALSE
Soybeans-Corn-Developed/Low Intensity-Corn-Soybeans-Corn,3.24,1,3.24,TRUE
Soybeans-Corn-Developed/Low Intensity-Developed/Open Space-Developed/Open Space-Corn,2.74,1,4,FALSE
Soybeans-Corn-Developed/Open Space-Corn-Corn-Corn,1.73,2,2.74,FALSE
Soybeans-Corn-Developed/Open Space-Corn-Corn-Corn,3,2,2.74,FALSE
Soybeans-Corn-Developed/Open Space-Corn-Dbl Crop WinWht/Soybeans-Corn,4,1,3.74,FALSE
Soybeans-Corn-Developed/Open Space-Corn-Developed/Open Space-Corn,3,2,3,TRUE
Soybeans-Corn-Developed/Open Space-Corn-Grassland/Pasture-Corn,3,1,3.74,FALSE
Soybeans-Corn-Developed/Open Space-Corn-Pumpkins-Corn,3.46,1,3.74,FALSE
Soybeans-Corn-Developed/Open Space-Corn-Soybeans-Corn,2.24,3,3.24,FALSE
Soybeans-Corn-Developed/Open Space-Corn-Soybeans-Corn,2.45,6,3.24,FALSE
Soybeans-Corn-Developed/Open Space-Corn-Soybeans-Corn,3.24,13,3.24,TRUE
Soybeans-Corn-Developed/Open Space-Corn-Soybeans-Corn,3.46,5,3.24,FALSE
Soybeans-Corn-Developed/Open Space-Corn-Soybeans-Corn,4,3,3.24,FALSE
Soybeans-Corn-Developed/Open Space-Developed/Open Space-Dbl Crop WinWht/Soybeans-Corn,3.74,1,4,FALSE
Soybeans-Corn-Developed/Open Space-Developed/Open Space-Developed/Open Space-Corn,0,1,3,FALSE
Soybeans-Corn-Developed/Open Space-Developed/Open Space-Developed/Open Space-Corn,2.74,3,3,FALSE
Soybeans-Corn-Developed/Open Space-Developed/Open Space-Soybeans-Corn,3.24,1,3.46,FALSE
Soybeans-Corn-Developed/Open Space-Grassland/Pasture-Soybeans-Corn,2.45,1,4.24,FALSE
Soybeans-Corn-Developed/Open Space-Grassland/Pasture-Soybeans-Corn,4,1,4.24,FALSE
Soybeans-Corn-Developed/Open Space-Other Hay/Non Alfalfa-Other Hay/Non Alfalfa-Corn,4.74,1,4.24,FALSE
Soybeans-Corn-Developed/Open Space-Soybeans-Corn-Corn,4.24,1,3.46,FALSE
Soybeans-Corn-Developed/Open Space-Soybeans-Corn-Corn,4.74,1,3.46,FALSE
Soybeans-Corn-Developed/Open Space-Soybeans-Developed/Open Space-Corn,3.74,1,3.46,FALSE
Soybeans-Corn-Developed/Open Space-Soybeans-Soybeans-Corn,1.73,2,3.46,FALSE
Soybeans-Corn-Developed/Open Space-Soybeans-Soybeans-Corn,3.24,3,3.46,FALSE
Soybeans-Corn-Dry Beans-Corn-Corn-Corn,1.73,1,2.74,FALSE
Soybeans-Corn-Dry Beans-Corn-Corn-Corn,3,7,2.74,FALSE
Soybeans-Corn-Dry Beans-Corn-Corn-Corn,3.74,1,2.74,FALSE
Soybeans-Corn-Dry Beans-Corn-Oats-Corn,3.74,1,3.74,TRUE
Soybeans-Corn-Dry Beans-Corn-Pumpkins-Corn,3.46,3,3.74,FALSE
Soybeans-Corn-Dry Beans-Corn-Pumpkins-Corn,3.74,7,3.74,TRUE
Soybeans-Corn-Dry Beans-Corn-Soybeans-Corn,2.45,7,3.24,FALSE
Soybeans-Corn-Dry Beans-Corn-Soybeans-Corn,3.24,21,3.24,TRUE
Soybeans-Corn-Dry Beans-Corn-Soybeans-Corn,3.46,2,3.24,FALSE
Soybeans-Corn-Dry Beans-Pop or Orn Corn-Corn-Corn,3.46,1,4,FALSE
Soybeans-Corn-Dry Beans-Pop or Orn Corn-Pop or Orn Corn-Corn,1.73,1,4,FALSE
Soybeans-Corn-Dry Beans-Pumpkins-Corn-Corn,4,1,4,TRUE
Soybeans-Corn-Dry Beans-Sweet Corn-Potatoes-Corn,4.47,1,4.74,FALSE
Soybeans-Corn-Fallow/Idle Cropland-Alfalfa-Corn-Corn,4,2,4,TRUE
Soybeans-Corn-Fallow/Idle Cropland-Alfalfa-Grassland/Pasture-Corn,4.47,1,4.74,FALSE
Soybeans-Corn-Fallow/Idle Cropland-Alfalfa-Soybeans-Corn,4,2,4.24,FALSE
Soybeans-Corn-Fallow/Idle Cropland-Alfalfa-Winter Wheat-Corn,4.47,1,4.74,FALSE
Soybeans-Corn-Fallow/Idle Cropland-Clover/Wildflowers-Soybeans-Corn,4,1,4.24,FALSE
Soybeans-Corn-Fallow/Idle Cropland-Corn-Corn-Corn,1.41,2,2.74,FALSE
Soybeans-Corn-Fallow/Idle Cropland-Corn-Corn-Corn,2.74,15,2.74,TRUE
Soybeans-Corn-Fallow/Idle Cropland-Corn-Corn-Corn,3,306,2.74,FALSE
Soybeans-Corn-Fallow/Idle Cropland-Corn-Corn-Corn,3.24,1,2.74,FALSE
Soybeans-Corn-Fallow/Idle Cropland-Corn-Corn-Corn,3.74,6,2.74,FALSE
Soybeans-Corn-Fallow/Idle Cropland-Corn-Corn-Corn,4,5,2.74,FALSE
Soybeans-Corn-Fallow/Idle Cropland-Corn-Corn-Corn,4.47,1,2.74,FALSE
Soybeans-Corn-Fallow/Idle Cropland-Corn-Dbl Crop WinWht/Soybeans-Corn,0,1,3.74,FALSE
Soybeans-Corn-Fallow/Idle Cropland-Corn-Dbl Crop WinWht/Soybeans-Corn,1.41,3,3.74,FALSE
Soybeans-Corn-Fallow/Idle Cropland-Corn-Dbl Crop WinWht/Soybeans-Corn,3.74,10,3.74,TRUE
Soybeans-Corn-Fallow/Idle Cropland-Corn-Dbl Crop WinWht/Soybeans-Corn,4,1,3.74,FALSE
Soybeans-Corn-Fallow/Idle Cropland-Corn-Deciduous Forest-Corn,0,1,3.74,FALSE
Soybeans-Corn-Fallow/Idle Cropland-Corn-Fallow/Idle Cropland-Corn,3,2,3,TRUE
Soybeans-Corn-Fallow/Idle Cropland-Corn-Grassland/Pasture-Corn,1.41,1,3.74,FALSE
Soybeans-Corn-Fallow/Idle Cropland-Corn-Grassland/Pasture-Corn,3.74,2,3.74,TRUE
Soybeans-Corn-Fallow/Idle Cropland-Corn-Herbaceous Wetlands-Corn,3.74,2,3.74,TRUE
Soybeans-Corn-Fallow/Idle Cropland-Corn-Pumpkins-Corn,3.74,1,3.74,TRUE
Soybeans-Corn-Fallow/Idle Cropland-Corn-Soybeans-Corn,0,7,3.24,FALSE
Soybeans-Corn-Fallow/Idle Cropland-Corn-Soybeans-Corn,1.41,20,3.24,FALSE
Soybeans-Corn-Fallow/Idle Cropland-Corn-Soybeans-Corn,2.24,1,3.24,FALSE
Soybeans-Corn-Fallow/Idle Cropland-Corn-Soybeans-Corn,3,1,3.24,FALSE
Soybeans-Corn-Fallow/Idle Cropland-Corn-Soybeans-Corn,3.24,2232,3.24,TRUE
Soybeans-Corn-Fallow/Idle Cropland-Corn-Soybeans-Corn,3.46,49,3.24,FALSE
Soybeans-Corn-Fallow/Idle Cropland-Corn-Soybeans-Corn,3.74,41,3.24,FALSE
Soybeans-Corn-Fallow/Idle Cropland-Corn-Soybeans-Corn,4,33,3.24,FALSE
Soybeans-Corn-Fallow/Idle Cropland-Corn-Soybeans-Corn,4.24,1,3.24,FALSE
Soybeans-Corn-Fallow/Idle Cropland-Corn-Soybeans-Corn,4.47,1,3.24,FALSE
Soybeans-Corn-Fallow/Idle Cropland-Dbl Crop WinWht/Soybeans-Corn-Corn,3.46,2,4,FALSE
Soybeans-Corn-Fallow/Idle Cropland-Dbl Crop WinWht/Soybeans-Corn-Corn,4,4,4,TRUE
Soybeans-Corn-Fallow/Idle Cropland-Dbl Crop WinWht/Soybeans-Dbl Crop WinWht/Soybeans-Corn,3.74,1,4,FALSE
Soybeans-Corn-Fallow/Idle Cropland-Dbl Crop WinWht/Soybeans-Soybeans-Corn,3.46,2,4.24,FALSE
Soybeans-Corn-Fallow/Idle Cropland-Dbl Crop WinWht/Soybeans-Soybeans-Corn,4,37,4.24,FALSE
Soybeans-Corn-Fallow/Idle Cropland-Dbl Crop WinWht/Soybeans-Soybeans-Corn,4.24,1,4.24,TRUE
Soybeans-Corn-Fallow/Idle Cropland-Dbl Crop WinWht/Soybeans-Soybeans-Corn,4.47,1,4.24,FALSE
Soybeans-Corn-Fallow/Idle Cropland-Dbl Crop WinWht/Soybeans-Soybeans-Corn,4.74,1,4.24,FALSE
Soybeans-Corn-Fallow/Idle Cropland-Deciduous Forest-Corn-Corn,4,1,4,TRUE
Soybeans-Corn-Fallow/Idle Cropland-Deciduous Forest-Soybeans-Corn,4,1,4.24,FALSE
Soybeans-Corn-Fallow/Idle Cropland-Fallow/Idle Cropland-Corn-Corn,3,3,3.46,FALSE
Soybeans-Corn-Fallow/Idle Cropland-Fallow/Idle Cropland-Corn-Corn,3.46,18,3.46,TRUE
Soybeans-Corn-Fallow/Idle Cropland-Fallow/Idle Cropland-Soybeans-Corn,3,2,3.67,FALSE
Soybeans-Corn-Fallow/Idle Cropland-Fallow/Idle Cropland-Soybeans-Corn,3.46,29,3.67,FALSE
Soybeans-Corn-Fallow/Idle Cropland-Fallow/Idle Cropland-Soybeans-Corn,3.67,2,3.67,TRUE
Soybeans-Corn-Fallow/Idle Cropland-Fallow/Idle Cropland-Woody Wetlands-Corn,4,1,4.24,FALSE
Soybeans-Corn-Fallow/Idle Cropland-Grassland/Pasture-Corn-Corn,3.46,1,4,FALSE
Soybeans-Corn-Fallow/Idle Cropland-Grassland/Pasture-Corn-Corn,4,1,4,TRUE
Soybeans-Corn-Fallow/Idle Cropland-Grassland/Pasture-Dbl Crop WinWht/Soybeans-Corn,0,1,4.74,FALSE
Soybeans-Corn-Fallow/Idle Cropland-Grassland/Pasture-Grassland/Pasture-Corn,1.41,3,4.24,FALSE
Soybeans-Corn-Fallow/Idle Cropland-Grassland/Pasture-Grassland/Pasture-Corn,4,1,4.24,FALSE
Soybeans-Corn-Fallow/Idle Cropland-Grassland/Pasture-Soybeans-Corn,0,3,4.24,FALSE
Soybeans-Corn-Fallow/Idle Cropland-Grassland/Pasture-Soybeans-Corn,4,3,4.24,FALSE
Soybeans-Corn-Fallow/Idle Cropland-Herbaceous Wetlands-Corn-Corn,3.46,2,4,FALSE
Soybeans-Corn-Fallow/Idle Cropland-Mixed Forest-Soybeans-Corn,4,1,4.24,FALSE
Soybeans-Corn-Fallow/Idle Cropland-Oats-Soybeans-Corn,4,1,4.24,FALSE
Soybeans-Corn-Fallow/Idle Cropland-Oats-Winter Wheat-Corn,5.2,2,4.74,FALSE
Soybeans-Corn-Fallow/Idle Cropland-Other Crops-Soybeans-Corn,4,2,4.24,FALSE
Soybeans-Corn-Fallow/Idle Cropland-Other Hay/Non Alfalfa-Corn-Corn,4,1,4,TRUE
Soybeans-Corn-Fallow/Idle Cropland-Peas-Other Crops-Corn,4.47,1,4.74,FALSE
